127.0.0.1 - - [27/May/2018:21:39:05 +0800] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [27/May/2018:21:39:32 +0800] "GET /airticket1/login.do HTTP/1.1" 200 2481
127.0.0.1 - - [27/May/2018:21:39:32 +0800] "GET /airticket1/js/ie-emulation-modes-warning.js HTTP/1.1" 404 1037
127.0.0.1 - - [27/May/2018:21:39:32 +0800] "GET /airticket1/css/signin.css HTTP/1.1" 200 793
127.0.0.1 - - [27/May/2018:21:39:33 +0800] "GET /airticket1/js/holder.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:33 +0800] "GET /airticket1/js/holder.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:33 +0800] "GET /favicon.ico HTTP/1.1" 404 973
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "POST /airticket1/login.do HTTP/1.1" 200 6361
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/css/main.css HTTP/1.1" 200 1710
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/images/phone.jpg HTTP/1.1" 200 6960
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/images/email.jpg HTTP/1.1" 200 20360
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/images/idcard.jpg HTTP/1.1" 200 48204
127.0.0.1 - - [27/May/2018:21:39:49 +0800] "GET /airticket1/uploadImages/jerry1.jpg HTTP/1.1" 200 780831
127.0.0.1 - - [27/May/2018:21:39:52 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [27/May/2018:21:39:52 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:52 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:39:54 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [27/May/2018:21:39:54 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:54 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:39:56 +0800] "GET /airticket1/myorder.do?userId=1 HTTP/1.1" 200 6612
127.0.0.1 - - [27/May/2018:21:39:56 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:56 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:39:56 +0800] "GET /airticket1/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [27/May/2018:21:39:57 +0800] "GET /airticket1/myorder.do?userId=1 HTTP/1.1" 200 6612
127.0.0.1 - - [27/May/2018:21:39:57 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:57 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:39:58 +0800] "GET /airticket1/listAdvice.do?userid=1 HTTP/1.1" 200 4522
127.0.0.1 - - [27/May/2018:21:39:58 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:39:58 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:40:00 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [27/May/2018:21:40:00 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:40:00 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:40:02 +0800] "GET /airticket1/toUserCenter.do HTTP/1.1" 200 6361
127.0.0.1 - - [27/May/2018:21:40:02 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:40:02 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:40:02 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [27/May/2018:21:40:03 +0800] "GET /airticket1/helpout.do HTTP/1.1" 200 3369
127.0.0.1 - - [27/May/2018:21:40:03 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [27/May/2018:21:40:03 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
