127.0.0.1 - - [19/Jan/2018:18:21:55 +0800] "GET /airticket1/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
127.0.0.1 - - [19/Jan/2018:18:21:55 +0800] "GET /airticket1/images/idcard.jpg HTTP/1.1" 200 48204
127.0.0.1 - - [19/Jan/2018:18:21:55 +0800] "GET /airticket1/images/email.jpg HTTP/1.1" 200 20360
127.0.0.1 - - [19/Jan/2018:18:21:55 +0800] "GET /airticket1/images/phone.jpg HTTP/1.1" 200 6960
127.0.0.1 - - [19/Jan/2018:18:21:55 +0800] "GET /airticket1/uploadImages/jerry1.jpg HTTP/1.1" 200 780831
127.0.0.1 - - [19/Jan/2018:18:21:59 +0800] "GET /airticket1/listAdvice.do?userid=1 HTTP/1.1" 200 4522
127.0.0.1 - - [19/Jan/2018:18:21:59 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:21:59 +0800] "GET /airticket1/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [19/Jan/2018:18:22:00 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [19/Jan/2018:18:22:04 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [19/Jan/2018:18:22:04 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:22:04 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [19/Jan/2018:18:22:05 +0800] "GET /airticket1/toUserCenter.do HTTP/1.1" 200 6361
127.0.0.1 - - [19/Jan/2018:18:22:05 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:22:05 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [19/Jan/2018:18:22:08 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [19/Jan/2018:18:22:08 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:22:08 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [19/Jan/2018:18:22:10 +0800] "GET /airticket1/queryAirLine.do HTTP/1.1" 200 4626
127.0.0.1 - - [19/Jan/2018:18:22:10 +0800] "GET /airticket1/js/jquery.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:22:10 +0800] "GET /assets/js/vendor/jquery.min.js HTTP/1.1" 404 1011
127.0.0.1 - - [19/Jan/2018:18:22:12 +0800] "GET /airticket1/logout.do HTTP/1.1" 200 2481
127.0.0.1 - - [19/Jan/2018:18:22:12 +0800] "GET /airticket1/js/ie-emulation-modes-warning.js HTTP/1.1" 404 1037
127.0.0.1 - - [19/Jan/2018:18:22:12 +0800] "GET /airticket1/js/holder.min.js HTTP/1.1" 404 1005
127.0.0.1 - - [19/Jan/2018:18:22:12 +0800] "GET /airticket1/js/holder.min.js HTTP/1.1" 404 1005
